Brand,Description,Image_URL,Product_ID,Discount_Price (in Rs.),Original_Price (in Rs.),Product_URL,Category_by_gender,Category
performax,Typographic Print Track Pants with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220408/6Bbw/624f4cd0f997dd03e24e6fab/-286Wx359H-441136763-medgrey-MODEL.jpg,441136763008,974,"1,299",https://trends.ajio.com/performax-typographic-print-track-pants-with-insert-pockets/p/441136763_medgrey,Men,Activewear
performax,Low-Top Lace-Up Sports Shoes,https://assets.ajio.com/medias/sys_master/root/20210130/HAwg/60145a1daeb2696981598e35/-286Wx359H-450137679-grybrn-MODEL.jpg,450137679013,"1,499","1,499",https://trends.ajio.com/performax-low-top-lace-up-sports-shoes/p/450137679_grybrn,Men,Activewear
teamspirit,Colorblock Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20211202/gpRx/61a7c291f997ddf8f12c4fb4/-286Wx359H-441133214-navy-MODEL.jpg,441133214008,461,549,https://trends.ajio.com/teamspirit-colorblock-crew-neck-t-shirt/p/441133214_navy,Men,Activewear
performax,Camouflage Print Joggers with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220505/Pp71/6273f50ff997dd03e2970bb5/-286Wx359H-441134776-olive-MODEL.jpg,441134776020,"1,189","1,699",https://trends.ajio.com/performax-camouflage-print-joggers-with-insert-pockets/p/441134776_olive,Men,Activewear
teamspirit,Reflective Colourblock Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220303/Wnd2/621fba29f997dd03e2fd2c32/-286Wx359H-441136539-olive-MODEL.jpg,441136539020,425,599,https://trends.ajio.com/teamspirit-reflective-colourblock-crew-neck-t-shirt/p/441136539_olive,Men,Activewear
teamspirit,Core Rib Joggers with Slip Pockets,https://assets.ajio.com/medias/sys_master/root/20220126/WYyD/61f04230f997dd66233c4ded/-286Wx359H-441031714-teal-MODEL.jpg,441031714064,503,599,https://trends.ajio.com/teamspirit-core-rib-joggers-with-slip-pockets/p/441031714_teal,Men,Activewear
teamspirit,Core Varsity Polo T-shirt with Contrast Tipping,https://assets.ajio.com/medias/sys_master/root/20210824/yBTE/6123fb787cdb8cb82402a080/-286Wx359H-441113673-turquoise-MODEL.jpg,441113673066,419,499,https://trends.ajio.com/teamspirit-core-varsity-polo-t-shirt-with-contrast-tipping/p/441113673_turquoise,Men,Activewear
performax,Typographic Print Running Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220505/LuCC/6273fa33f997dd03e297283d/-286Wx359H-441134760-darkgreen-MODEL.jpg,441134760014,489,699,https://trends.ajio.com/performax-typographic-print-running-crew-neck-t-shirt/p/441134760_darkgreen,Men,Activewear
performax,Panelled Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20211230/Zky6/61ccbe44aeb2690110233198/-286Wx359H-441129796-jetblack-MODEL.jpg,441129796003,419,699,https://trends.ajio.com/performax-panelled-crew-neck-t-shirt/p/441129796_jetblack,Men,Activewear
teamspirit,Core rib bottom track charcoal xs,https://assets.ajio.com/medias/sys_master/root/20210831/T5MA/612d54d8f997ddce89b3be5c/-286Wx359H-441031714-charcoal-MODEL.jpg,441031714044,503,599,https://trends.ajio.com/teamspirit-core-rib-bottom-track-charcoal-xs/p/441031714_charcoal,Men,Activewear
performax,Logo Print Track Pants with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220408/MBlw/624f322ff997dd03e24ddbd9/-286Wx359H-441134769-darkblue-MODEL.jpg,441134769018,909,"1,299",https://trends.ajio.com/performax-logo-print-track-pants-with-insert-pockets/p/441134769_darkblue,Men,Activewear
performax,Joggers with Zippered Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220114/OIys/61e19f78f997dd6623223bf7/-286Wx359H-441129823-jetblack-MODEL.jpg,441129823008,650,"1,299",https://trends.ajio.com/performax-joggers-with-zippered-insert-pockets/p/441129823_jetblack,Men,Activewear
performax,Flat-Front Shorts with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220408/KNQB/624f2fcdf997dd03e24dd19d/-286Wx359H-441134817-medgrey-MODEL.jpg,441134817008,559,799,https://trends.ajio.com/performax-flat-front-shorts-with-insert-pockets/p/441134817_medgrey,Men,Activewear
performax,Straight Running Track Pants with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220128/uIkf/61f40763aeb2695cdd3887e1/-286Wx359H-441129541-jetblack-MODEL.jpg,441129541003,750,"1,499",https://trends.ajio.com/performax-straight-running-track-pants-with-insert-pockets/p/441129541_jetblack,Men,Activewear
performax,Typographic Print Quick-dry Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220114/L59s/61e1a773f997dd66232258c5/-286Wx359H-441129778-jetblack-MODEL.jpg,441129778003,350,699,https://trends.ajio.com/performax-typographic-print-quick-dry-crew-neck-t-shirt/p/441129778_jetblack,Men,Activewear
performax,Dot Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220120/krOD/61e98207aeb2695cdd2243e5/-286Wx359H-441129796-ltgreen-MODEL.jpg,441129796018,419,699,https://trends.ajio.com/performax-dot-print-crew-neck-t-shirt/p/441129796_ltgreen,Men,Activewear
teamspirit,Core Varsity Polo T-shirt with Contrast Tipping,https://assets.ajio.com/medias/sys_master/root/20220322/V40A/6238dd87f997dd03e2248011/-286Wx359H-441113673-mustard-MODEL.jpg,441113673015,419,499,https://trends.ajio.com/teamspirit-core-varsity-polo-t-shirt-with-contrast-tipping/p/441113673_mustard,Men,Activewear
performax,Brand Print Shorts with Elasticated Waist,https://assets.ajio.com/medias/sys_master/root/20220315/lTiy/622f9766f997dd03e212065e/-286Wx359H-441134834-jetblack-MODEL.jpg,441134834011,974,"1,299",https://trends.ajio.com/performax-brand-print-shorts-with-elasticated-waist/p/441134834_jetblack,Men,Activewear
teamspirit,Mid-Rise Cropped Slim Fit Track Pants with Elasticated Drawstring Waist,https://assets.ajio.com/medias/sys_master/root/20211207/k94c/61ae5b62f997ddf8f139d9ae/-286Wx359H-441133287-petrol-MODEL.jpg,441133287016,584,899,https://trends.ajio.com/teamspirit-mid-rise-cropped-slim-fit-track-pants-with-elasticated-drawstring-waist/p/441133287_petrol,Men,Activewear
performax,Brand Print Straight Trackpants with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220315/dLrB/622f97caaeb26921afd7ba45/-286Wx359H-441134836-jetblack-MODEL.jpg,441134836003,974,"1,299",https://trends.ajio.com/performax-brand-print-straight-trackpants-with-insert-pockets/p/441134836_jetblack,Men,Activewear
teamspirit,Reflective Print Coordinate Joggers,https://assets.ajio.com/medias/sys_master/root/20211202/kix4/61a7f871aeb2690110eafbe3/-286Wx359H-441133896-olive-MODEL.jpg,441133896009,649,999,https://trends.ajio.com/teamspirit-reflective-print-coordinate-joggers/p/441133896_olive,Men,Activewear
teamspirit,Auto Striper Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220407/emvY/624ddd31f997dd03e24bd624/-286Wx359H-441143985-white-MODEL.jpg,441143985005,461,549,https://trends.ajio.com/teamspirit-auto-striper-crew-neck-t-shirt/p/441143985_white,Men,Activewear
performax,Typographic Print Shorts with Contrast Taping,https://assets.ajio.com/medias/sys_master/root/20220303/guCL/621fcbf2aeb26921afc3fbc3/-286Wx359H-441134786-jetblack-MODEL.jpg,441134786003,599,799,https://trends.ajio.com/performax-typographic-print-shorts-with-contrast-taping/p/441134786_jetblack,Men,Activewear
teamspirit,Heathered Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/h99/hce/13480453013534/-286Wx359H-441000453-ltblue-MODEL.jpg,441000453022,335,399,https://trends.ajio.com/teamspirit-heathered-crew-neck-t-shirt/p/441000453_ltblue,Men,Activewear
teamspirit,Straight Track Pants with Contrast Piping,https://assets.ajio.com/medias/sys_master/root/h88/h08/15084552323102/-286Wx359H-441031715-darkblue-MODEL.jpg,441031715042,503,599,https://trends.ajio.com/teamspirit-straight-track-pants-with-contrast-piping/p/441031715_darkblue,Men,Activewear
teamspirit,Colourblock Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220208/bCgf/62016f34aeb26921af8d5d45/-286Wx359H-441136488-white-MODEL.jpg,441136488005,419,499,https://trends.ajio.com/teamspirit-colourblock-crew-neck-t-shirt/p/441136488_white,Men,Activewear
teamspirit,Core Varsity Polo T-shirt with Contrast Tipping,https://assets.ajio.com/medias/sys_master/root/20210907/RUuG/61368478f997ddce89be383b/-286Wx359H-441113673-pink-MODEL.jpg,441113673084,419,499,https://trends.ajio.com/teamspirit-core-varsity-polo-t-shirt-with-contrast-tipping/p/441113673_pink,Men,Activewear
teamspirit,Herringbone Mid-Rise Slim Fit Track Pants with Elasticated Drawstring Waist,https://assets.ajio.com/medias/sys_master/root/20211207/Eoni/61ae8648aeb2690110f898e0/-286Wx359H-441133897-ltgrey-MODEL.jpg,441133897002,584,899,https://trends.ajio.com/teamspirit-herringbone-mid-rise-slim-fit-track-pants-with-elasticated-drawstring-waist/p/441133897_ltgrey,Men,Activewear
performax,Graphic Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220224/xLOe/621692cdaeb26921afb33399/-286Wx359H-441134794-white-MODEL.jpg,441134794012,449,599,https://trends.ajio.com/performax-graphic-print-crew-neck-t-shirt/p/441134794_white,Men,Activewear
performax,Quickdry Unlined Running Windbreaker Jacket,https://assets.ajio.com/medias/sys_master/root/20220120/GaVT/61e9837faeb2695cdd226529/-286Wx359H-441110840-darkblue-MODEL.jpg,441110840008,599,999,https://trends.ajio.com/performax-quickdry-unlined-running-windbreaker-jacket/p/441110840_darkblue,Men,Activewear
performax,Flat-Front Shorts with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220322/PHrX/6238da5eaeb26921afe965d5/-286Wx359H-441134817-jetblack-MODEL.jpg,441134817006,599,799,https://trends.ajio.com/performax-flat-front-shorts-with-insert-pockets/p/441134817_jetblack,Men,Activewear
teamspirit,Heathered Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/h69/hdf/13493043593246/-286Wx359H-441000453-olive-MODEL.jpg,441000453003,335,399,https://trends.ajio.com/teamspirit-heathered-crew-neck-t-shirt/p/441000453_olive,Men,Activewear
performax,Fastdry Active Polo T-shirt with Tipping,https://assets.ajio.com/medias/sys_master/root/20211202/oM4k/61a7f434aeb2690110eaeaad/-286Wx359H-441135822-jetblack-MODEL.jpg,441135822002,559,799,https://trends.ajio.com/performax-fastdry-active-polo-t-shirt-with-tipping/p/441135822_jetblack,Men,Activewear
teamspirit,Core Rib V-neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20210601/827D/60b53d5df997ddb312af4ac5/-286Wx359H-441000449-rust-MODEL.jpg,441000449068,335,399,https://trends.ajio.com/teamspirit-core-rib-v-neck-t-shirt/p/441000449_rust,Men,Activewear
teamspirit,Heathered Joggers with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/heb/h54/15164222373918/-286Wx359H-441031714-maroon-MODEL.jpg,441031714053,473,599,https://trends.ajio.com/teamspirit-heathered-joggers-with-insert-pockets/p/441031714_maroon,Men,Activewear
performax,Mid-Rise Track Pants with Side Panels,https://assets.ajio.com/medias/sys_master/root/20211217/ljHe/61bcb32df997ddf8f1559332/-286Wx359H-441129539-jetblack-MODEL.jpg,441129539005,909,"1,299",https://trends.ajio.com/performax-mid-rise-track-pants-with-side-panels/p/441129539_jetblack,Men,Activewear
performax,Quickdry Unlined Running Windbreaker Jacket,https://assets.ajio.com/medias/sys_master/root/20201225/uTHR/5fe610a2aeb2694fd3000aa6/-286Wx359H-441110840-jetblack-MODEL.jpg,441110840017,599,999,https://trends.ajio.com/performax-quickdry-unlined-running-windbreaker-jacket/p/441110840_jetblack,Men,Activewear
performax,Heathered Quickdry Track Pants with Zippered Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20211202/DGdh/61a7cc05f997ddf8f12c7bee/-286Wx359H-441129783-ltgrey-MODEL.jpg,441129783006,750,"1,499",https://trends.ajio.com/performax-heathered-quickdry-track-pants-with-zippered-insert-pockets/p/441129783_ltgrey,Men,Activewear
performax,Striped Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220315/CyDl/622fa22df997dd03e21245c1/-286Wx359H-441134772-darkblue-MODEL.jpg,441134772004,449,599,https://trends.ajio.com/performax-striped-crew-neck-t-shirt/p/441134772_darkblue,Men,Activewear
teamspirit,Brand Print Polo T-shirt,https://assets.ajio.com/medias/sys_master/root/20220222/2HCt/6213f1cbaeb26921afa70e48/-286Wx359H-441132316-rust-MODEL.jpg,441132316017,567,799,https://trends.ajio.com/teamspirit-brand-print-polo-t-shirt/p/441132316_rust,Men,Activewear
performax,Racquet Panelled Quick-Dry Shorts with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220224/DGvD/62169087aeb26921afb32a24/-286Wx359H-441134825-jetblack-MODEL.jpg,441134825012,599,799,https://trends.ajio.com/performax-racquet-panelled-quick-dry-shorts-with-insert-pockets/p/441134825_jetblack,Men,Activewear
teamspirit,Typographic Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220125/0cgK/61ef2217f997dd662339d889/-286Wx359H-441132324-white-MODEL.jpg,441132324011,425,599,https://trends.ajio.com/teamspirit-typographic-print-crew-neck-t-shirt/p/441132324_white,Men,Activewear
teamspirit,Heathered Joggers with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/h9b/he1/15138635022366/-286Wx359H-441031714-ecrumelange-MODEL.jpg,441031714002,503,599,https://trends.ajio.com/teamspirit-heathered-joggers-with-insert-pockets/p/441031714_ecrumelange,Men,Activewear
performax,Colourblock Shorts with Contrast Taping,https://assets.ajio.com/medias/sys_master/root/20220408/aJT1/624f2fe3aeb26921af114615/-286Wx359H-441134786-darkgreen-MODEL.jpg,441134786017,559,799,https://trends.ajio.com/performax-colourblock-shorts-with-contrast-taping/p/441134786_darkgreen,Men,Activewear
teamspirit,Camouflage Print Joggers with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20211217/zRU0/61bca855f997ddf8f1555187/-286Wx359H-441132360-grey-MODEL.jpg,441132360006,649,999,https://trends.ajio.com/teamspirit-camouflage-print-joggers-with-insert-pockets/p/441132360_grey,Men,Activewear
performax,Racquet Panelled Quick-Dry Shorts with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220303/mD9K/621fd704aeb26921afc4553e/-286Wx359H-441134825-white-MODEL.jpg,441134825004,559,799,https://trends.ajio.com/performax-racquet-panelled-quick-dry-shorts-with-insert-pockets/p/441134825_white,Men,Activewear
performax,Quick-Dry Panelled Track Pants with Logo Print,https://assets.ajio.com/medias/sys_master/root/20220303/SLqp/621fbdcfaeb26921afc3c129/-286Wx359H-441134781-jetblack-MODEL.jpg,441134781004,699,999,https://trends.ajio.com/performax-quick-dry-panelled-track-pants-with-logo-print/p/441134781_jetblack,Men,Activewear
performax,Zip-Front Quick-Dry Hybrid Jacket,https://assets.ajio.com/medias/sys_master/root/20220114/y2e7/61e19ad6aeb2695cdd15c060/-286Wx359H-441129545-jetblack-MODEL.jpg,441129545005,899,"1,499",https://trends.ajio.com/performax-zip-front-quick-dry-hybrid-jacket/p/441129545_jetblack,Men,Activewear
teamspirit,Mid-Rise Cropped Slim Fit Track Pants with Elasticated Drawstring Waist,https://assets.ajio.com/medias/sys_master/root/20211207/m3IA/61ae7991aeb2690110f7cc47/-286Wx359H-441133287-charcoal-MODEL.jpg,441133287018,584,899,https://trends.ajio.com/teamspirit-mid-rise-cropped-slim-fit-track-pants-with-elasticated-drawstring-waist/p/441133287_charcoal,Men,Activewear
teamspirit,Core Varsity Polo T-shirt with Contrast Tipping,https://assets.ajio.com/medias/sys_master/root/20210818/cjAl/611c24bcaeb269a268758bfd/-286Wx359H-441113673-white-MODEL.jpg,441113673047,419,499,https://trends.ajio.com/teamspirit-core-varsity-polo-t-shirt-with-contrast-tipping/p/441113673_white,Men,Activewear
teamspirit,Brand Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220308/7E9U/622675aef997dd03e2062c77/-286Wx359H-441134904-jetblack-MODEL.jpg,441134904006,425,599,https://trends.ajio.com/teamspirit-brand-print-crew-neck-t-shirt/p/441134904_jetblack,Men,Activewear
performax,Graphic Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220224/GL7g/62167d41aeb26921afb2dd57/-286Wx359H-441134794-jetblack-MODEL.jpg,441134794006,449,599,https://trends.ajio.com/performax-graphic-print-crew-neck-t-shirt/p/441134794_jetblack,Men,Activewear
teamspirit,Core Varsity Polo T-shirt with Contrast Tipping,https://assets.ajio.com/medias/sys_master/root/20210818/xUA0/611c16b2aeb269a268756c30/-286Wx359H-441113673-greymelange-MODEL.jpg,441113673086,419,499,https://trends.ajio.com/teamspirit-core-varsity-polo-t-shirt-with-contrast-tipping/p/441113673_greymelange,Men,Activewear
teamspirit,Core Rib V-neck T-shirt,https://assets.ajio.com/medias/sys_master/root/hd5/hf5/13498993737758/-286Wx359H-441000449-black-MODEL.jpg,441000449006,335,399,https://trends.ajio.com/teamspirit-core-rib-v-neck-t-shirt/p/441000449_black,Men,Activewear
performax,Fast-Dry Zip-Front Hooded Jacket,https://assets.ajio.com/medias/sys_master/root/20220208/h6cc/620165aeaeb26921af8d3ff4/-286Wx359H-441129540-ltblue-MODEL.jpg,441129540014,750,"1,499",https://trends.ajio.com/performax-fast-dry-zip-front-hooded-jacket/p/441129540_ltblue,Men,Activewear
performax,Typographic Print Quick-Dry Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220309/dUw2/6227b491aeb26921afcdd8cd/-286Wx359H-441134762-white-MODEL.jpg,441134762011,449,599,https://trends.ajio.com/performax-typographic-print-quick-dry-crew-neck-t-shirt/p/441134762_white,Men,Activewear
teamspirit,Brand Print Slim Fit Joggers,https://assets.ajio.com/medias/sys_master/root/20220107/U2UN/61d858d5f997dd6623151759/-286Wx359H-441132372-navy-MODEL.jpg,441132372014,649,999,https://trends.ajio.com/teamspirit-brand-print-slim-fit-joggers/p/441132372_navy,Men,Activewear
performax,Heathered Quick-dry Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220114/vGia/61e1a9caaeb2695cdd15e7c9/-286Wx359H-441129819-ltblue-MODEL.jpg,441129819016,400,799,https://trends.ajio.com/performax-heathered-quick-dry-crew-neck-t-shirt/p/441129819_ltblue,Men,Activewear
teamspirit,Joggers with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20210205/zH9n/601c48f1f997dd5c40e7fbb7/-286Wx359H-441031714-olive-MODEL.jpg,441031714028,503,599,https://trends.ajio.com/teamspirit-joggers-with-insert-pockets/p/441031714_olive,Men,Activewear
performax,Low-Top Lace-Up Sports Shoes,https://assets.ajio.com/medias/sys_master/root/20210130/vYPJ/601459a67cdb8c1f143245e2/-286Wx359H-450137679-bluegrey-MODEL.jpg,450137679001,"1,499","1,499",https://trends.ajio.com/performax-low-top-lace-up-sports-shoes/p/450137679_bluegrey,Men,Activewear
performax,Bermuda Shorts with Striped Panel,https://assets.ajio.com/medias/sys_master/root/20220222/O3rS/6213f0c9f997dd03e2df2462/-286Wx359H-441134804-grey-MODEL.jpg,441134804008,559,799,https://trends.ajio.com/performax-bermuda-shorts-with-striped-panel/p/441134804_grey,Men,Activewear
teamspirit,Cloud Tie & Dye Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220318/FAmX/623389b2f997dd03e21c23d3/-286Wx359H-441133310-coral-MODEL.jpg,441133310031,425,599,https://trends.ajio.com/teamspirit-cloud-tie--dye-print-crew-neck-t-shirt/p/441133310_coral,Men,Activewear
performax,Textured Track Pants with Contrast Taping,https://assets.ajio.com/medias/sys_master/root/20220120/0wmY/61e982bcaeb2695cdd22525f/-286Wx359H-441129787-ltgrey-MODEL.jpg,441129787009,779,"1,299",https://trends.ajio.com/performax-textured-track-pants-with-contrast-taping/p/441129787_ltgrey,Men,Activewear
performax,Brand Print Shorts with Elasticated Waist,https://assets.ajio.com/medias/sys_master/root/20220315/jubb/622fa039aeb26921afd7e4b3/-286Wx359H-441134834-darkgrey-MODEL.jpg,441134834002,909,"1,299",https://trends.ajio.com/performax-brand-print-shorts-with-elasticated-waist/p/441134834_darkgrey,Men,Activewear
teamspirit,Herringbone Mid-Rise Slim Fit Track Pants with Elasticated Drawstring Waist,https://assets.ajio.com/medias/sys_master/root/20211207/kXTl/61ae8b7caeb2690110f8ea55/-286Wx359H-441133897-charcoal-MODEL.jpg,441133897016,584,899,https://trends.ajio.com/teamspirit-herringbone-mid-rise-slim-fit-track-pants-with-elasticated-drawstring-waist/p/441133897_charcoal,Men,Activewear
teamspirit,Reflective Print Coordinate Slim Fit Joggers,https://assets.ajio.com/medias/sys_master/root/20211202/eAuG/61a7d066aeb2690110e9fa8d/-286Wx359H-441133894-navy-MODEL.jpg,441133894002,649,999,https://trends.ajio.com/teamspirit-reflective-print-coordinate-slim-fit-joggers/p/441133894_navy,Men,Activewear
performax,Zip-Front Quick-Dry Hybrid Jacket,https://assets.ajio.com/medias/sys_master/root/20220114/Tq22/61e1a606aeb2695cdd15dd53/-286Wx359H-441129545-darkgrey-MODEL.jpg,441129545014,750,"1,499",https://trends.ajio.com/performax-zip-front-quick-dry-hybrid-jacket/p/441129545_darkgrey,Men,Activewear
performax,Typographic Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220114/t59z/61e1907bf997dd662322084d/-286Wx359H-441129831-blue-MODEL.jpg,441129831003,479,799,https://trends.ajio.com/performax-typographic-print-crew-neck-t-shirt/p/441129831_blue,Men,Activewear
performax,Logo Print Shorts with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220415/MYZo/62598e99f997dd03e2617bfe/-286Wx359H-441134790-darkgrey-MODEL.jpg,441134790005,559,799,https://trends.ajio.com/performax-logo-print-shorts-with-insert-pockets/p/441134790_darkgrey,Men,Activewear
performax,Low-Top Slip-On Sports Shoes,https://assets.ajio.com/medias/sys_master/root/20220408/WfEp/624f44dbf997dd03e24e30fa/-286Wx359H-450146601-skyblu-MODEL.jpg,450146601027,799,799,https://trends.ajio.com/performax-low-top-slip-on-sports-shoes/p/450146601_skyblu,Men,Activewear
performax,Crew-Neck T-shirt with Raglan Sleeves,https://assets.ajio.com/medias/sys_master/root/20220601/WM2V/62975e49aeb26921af04fe4f/-286Wx359H-441144578-darkgrey-MODEL.jpg,441144578009,499,499,https://trends.ajio.com/performax-crew-neck-t-shirt-with-raglan-sleeves/p/441144578_darkgrey,Men,Activewear
performax,Typographic Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220428/HrNA/62698d9aaeb26921af471bb4/-286Wx359H-441134762-ltblue-MODEL.jpg,441134762006,419,599,https://trends.ajio.com/performax-typographic-print-crew-neck-t-shirt/p/441134762_ltblue,Men,Activewear
teamspirit,Checked Track Pants with Drawstring,https://assets.ajio.com/medias/sys_master/root/20220318/FtcO/62338cbbaeb26921afe176b6/-286Wx359H-441133895-steelgrey-MODEL.jpg,441133895015,709,999,https://trends.ajio.com/teamspirit-checked-track-pants-with-drawstring/p/441133895_steelgrey,Men,Activewear
puma,Thong-Strap Sandals with Logo Print,https://assets.ajio.com/medias/sys_master/root/20200925/YqIf/5f6ced9f7cdb8c21e36b8689/-286Wx359H-450136309-blklime-MODEL.jpg,450136309005,"1,049","1,499",https://trends.ajio.com/puma-thong-strap-sandals-with-logo-print/p/450136309_blklime,Men,Activewear
performax,Quick-dry Thumb-Hole Polo T-shirt,https://assets.ajio.com/medias/sys_master/root/20220107/NqEL/61d86040f997dd6623154513/-286Wx359H-441129812-ltgrey-MODEL.jpg,441129812009,599,999,https://trends.ajio.com/performax-quick-dry-thumb-hole-polo-t-shirt/p/441129812_ltgrey,Men,Activewear
performax,Heathered Bermuda with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220217/oRcm/620d4797aeb26921af9b8a5f/-286Wx359H-441129781-olive-MODEL.jpg,441129781011,400,799,https://trends.ajio.com/performax-heathered-bermuda-with-insert-pockets/p/441129781_olive,Men,Activewear
teamspirit,Striped Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20211207/8Q3X/61ae6183aeb2690110f6f479/-286Wx359H-441133210-darkblue-MODEL.jpg,441133210003,461,549,https://trends.ajio.com/teamspirit-striped-crew-neck-t-shirt/p/441133210_darkblue,Men,Activewear
performax,Crew-Neck T-shirt with Raglan Sleeves,https://assets.ajio.com/medias/sys_master/root/20220614/SLMY/62a796e1aeb26921af202666/-286Wx359H-441144578-olive-MODEL.jpg,441144578016,499,499,https://trends.ajio.com/performax-crew-neck-t-shirt-with-raglan-sleeves/p/441144578_olive,Men,Activewear
performax,Heathered Crew-Neck T-shirt with Contrast Taping,https://assets.ajio.com/medias/sys_master/root/20220217/a1G0/620d4792f997dd03e2d36f86/-286Wx359H-441129800-teal-MODEL.jpg,441129800011,350,699,https://trends.ajio.com/performax-heathered-crew-neck-t-shirt-with-contrast-taping/p/441129800_teal,Men,Activewear
teamspirit,Heathered Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/h97/h0d/13480454914078/-286Wx359H-441000453-red-MODEL.jpg,441000453010,335,399,https://trends.ajio.com/teamspirit-heathered-crew-neck-t-shirt/p/441000453_red,Men,Activewear
performax,Cuffed Joggers with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220107/BThE/61d85f03aeb2695cdd09ad1d/-286Wx359H-441129824-jetblack-MODEL.jpg,441129824004,750,"1,499",https://trends.ajio.com/performax-cuffed-joggers-with-insert-pockets/p/441129824_jetblack,Men,Activewear
performax,Graphic Print Crew-Neck T-shirt,https://assets.ajio.com/medias/sys_master/root/20220408/Eo3f/624f4328aeb26921af118d6d/-286Wx359H-441134756-jetblack-MODEL.jpg,441134756011,419,599,https://trends.ajio.com/performax-graphic-print-crew-neck-t-shirt/p/441134756_jetblack,Men,Activewear
performax,Straight Running Track Pants with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20220208/btS1/62016aa4aeb26921af8d4e4a/-286Wx359H-441129541-darkblue-MODEL.jpg,441129541011,750,"1,499",https://trends.ajio.com/performax-straight-running-track-pants-with-insert-pockets/p/441129541_darkblue,Men,Activewear
teamspirit,Heathered Joggers with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/20211217/PwUV/61bcaac9aeb269011011003d/-286Wx359H-441132354-teal-MODEL.jpg,441132354017,519,799,https://trends.ajio.com/teamspirit-heathered-joggers-with-insert-pockets/p/441132354_teal,Men,Activewear
teamspirit,Slim Fit Joggers with Mesh Panels,https://assets.ajio.com/medias/sys_master/root/20211224/40Gj/61c4c048f997ddf8f15eea45/-286Wx359H-441132362-jetblack-MODEL.jpg,441132362006,649,999,https://trends.ajio.com/teamspirit-slim-fit-joggers-with-mesh-panels/p/441132362_jetblack,Men,Activewear
performax,Running Shorts with Elasticated Waist,https://assets.ajio.com/medias/sys_master/root/20220322/5uql/6238dc9df997dd03e2247b70/-286Wx359H-441135003-jetblack-MODEL.jpg,441135003017,559,799,https://trends.ajio.com/performax-running-shorts-with-elasticated-waist/p/441135003_jetblack,Men,Activewear
performax,Mid-Rise Track Pants with Side Panels,https://assets.ajio.com/medias/sys_master/root/20211217/2o4A/61bcb8cdf997ddf8f155b28c/-286Wx359H-441129539-darkblue-MODEL.jpg,441129539011,909,"1,299",https://trends.ajio.com/performax-mid-rise-track-pants-with-side-panels/p/441129539_darkblue,Men,Activewear
